https://www.jalan.net/yad300923/,北海道川上郡弟子屈町字札友内原野５２線３０番地３,144.399765,43.526882
https://www.jalan.net/yad323114/,北海道礼文郡礼文町大字香深村字トンナイ６８０番地,141.031708,45.334026
https://www.jalan.net/yad395568/,北海道河東郡上士幌町糠平温泉,143.296173,43.232635
https://www.jalan.net/yad360915/,北海道川上郡弟子屈町サワンチサップ５－７,144.405823,43.645744
https://www.jalan.net/yad321364/,中川郡池田町利別西町141-8,143.421021,42.931454
https://www.jalan.net/yad325730/,北海道空知郡上富良野町基線北２７号１０５－３,142.475037,43.467854
https://www.jalan.net/yad347790/,北海道富良野市清水山,142.363251,43.368725
https://www.jalan.net/yad346967/,北海道川上郡弟子屈町美留和原野２８６番地,144.41893,43.556114
https://www.jalan.net/yad314410/,北海道磯谷郡蘭越町字日出５５４－５２,140.594406,42.839317
https://www.jalan.net/yad343084/,北海道虻田郡ニセコ町東山２７－２１,140.672424,42.845463
https://www.jalan.net/yad368361/,北海道網走市呼人６３－１２,144.205658,43.965076
https://www.jalan.net/yad336944/,北海道上川郡美瑛町大村大久保協生,142.445892,43.598042
https://www.jalan.net/yad317884/,北海道川上郡弟子屈町美里4丁目7-10,144.444519,43.491394
https://www.jalan.net/yad340226/,北海道川上郡弟子屈町字屈斜路原野基線１－２０,144.340042,43.547684
https://www.jalan.net/yad300115/,北海道上川郡美瑛町字美沢双葉,142.543076,43.545326
https://www.jalan.net/yad389828/,北海道虻田郡ニセコ町曽我３６１番地３,140.67305,42.833721
https://www.jalan.net/yad390790/,北海道函館市若松町３０－１６,140.729263,41.776466
https://www.jalan.net/yad373746/,北海道厚岸郡浜中町渡散布１,145.054947,43.039139
https://www.jalan.net/yad331564/,北海道小樽市錦町１８－１４,140.996429,43.208244
https://www.jalan.net/yad391044/,北海道虻田郡倶知安町字樺山５８－３２,140.702972,42.841953
https://www.jalan.net/yad308186/,北海道上川郡美瑛町福富憩,142.470062,43.556389
https://www.jalan.net/yad300832/,北海道勇払郡安平町遠浅５６－１,141.770615,42.728992
https://www.jalan.net/yad304848/,北海道標津郡中標津町東３１条北７丁目,144.993973,43.57008
https://www.jalan.net/yad325346/,北海道勇払郡占冠村上トマム2408-4,142.676422,43.012558
https://www.jalan.net/yad330272/,北海道虻田郡ニセコ町ニセコ４８２－２,140.638992,42.829296
https://www.jalan.net/yad307788/,北海道富良野市下御料,142.366852,43.335934
https://www.jalan.net/yad330406/,北海道函館市末広町17-6,140.714722,41.764294
https://www.jalan.net/yad348243/,虻田郡ニセコ町字ニセコ482-1,140.638992,42.829296
https://www.jalan.net/yad388630/,北海道空知郡中富良野町東１線北１８号,142.428558,43.405495
https://www.jalan.net/yad348970/,北海道富良野市北の峰町１３－１５,142.363968,43.342545
https://www.jalan.net/yad340892/,青森県八戸市湊町大沢３２－２,141.530823,40.524387
https://www.jalan.net/yad311582/,青森県上北郡横浜町鶏ヶ唄９４－６９,141.276382,41.098671
https://www.jalan.net/yad333365/,岩手県八幡平市安比高原ペンションヴィレッジ,140.978287,40.004765
https://www.jalan.net/yad339268/,岩手県八幡平市安比高原ペンションヴィレッジ,140.978287,40.004765
https://www.jalan.net/yad352490/,岩手県八幡平市安比高原１６５－１１,140.978287,40.004765
https://www.jalan.net/yad344746/,岩手県八幡平市松尾寄木1-590-339（八幡平温泉郷）,141.013443,39.918625
https://www.jalan.net/yad363154/,岩手県八幡平市安比高原ペンションヴィレッジ,140.978287,40.004765
https://www.jalan.net/yad358566/,岩手県八幡平市安比高原605-35,140.978287,40.004765
https://www.jalan.net/yad378018/,岩手県八幡平市松尾寄木1-505-203,141.013443,39.918625
https://www.jalan.net/yad373007/,岩手県八幡平市安比高原６０５－１２７,140.978287,40.004765
https://www.jalan.net/yad349808/,岩手県八幡平市安比高原１６５－１７,140.978287,40.004765
https://www.jalan.net/yad351859/,岩手県八幡平市松尾寄木１－６１８－１１,141.013443,39.918625
https://www.jalan.net/yad312450/,岩手県八幡平市安比高原605-29,140.978287,40.004765
https://www.jalan.net/yad325424/,岩手県八幡平市安比高原６０５－３２７,140.978287,40.004765
https://www.jalan.net/yad332367/,岩手郡雫石町長山字岩手山22-195,140.947647,39.815235
https://www.jalan.net/yad354318/,岩手県八幡平市安比高原６６１－７,140.978287,40.004765
https://www.jalan.net/yad321264/,岩手県八幡平市松尾八幡平温泉郷,141.044678,39.970821
https://www.jalan.net/yad313734/,岩手県八幡平市松尾寄木１－５９０－３３４,141.013443,39.918625
https://www.jalan.net/yad353792/,岩手県八幡平市松尾寄木１－１６８－１２,141.013443,39.918625
https://www.jalan.net/yad375104/,岩手県八幡平市松尾八幡平温泉郷１－５９０－３３８,141.044678,39.970821
https://www.jalan.net/yad386148/,岩手県八幡平市松尾寄木１－５９０－３４６,141.013443,39.918625
https://www.jalan.net/yad397990/,岩手県岩手郡雫石町長山岩手山２２－３９４,140.947647,39.815235
https://www.jalan.net/yad337108/,岩手県八幡平市松尾寄木1-590-335（八幡平温泉郷）,141.013443,39.918625
https://www.jalan.net/yad364341/,岩手県一関市川崎町薄衣字南新山４０,141.289886,38.894741
https://www.jalan.net/yad306292/,岩手県北上市和賀町岩崎新田２－４９－４,140.987732,39.243557
https://www.jalan.net/yad398847/,岩手県岩手郡雫石町長山岩手山２２－１９４,140.947647,39.815235
https://www.jalan.net/yad363024/,宮城県加美郡加美町字味ケ袋薬来原１－３４９,140.712006,38.576054
https://www.jalan.net/yad350357/,宮城県石巻市泉町３丁目８－３５,141.29567,38.430176
https://www.jalan.net/yad324996/,宮城県刈田郡蔵王町遠刈田温泉字上ノ原１６８－８３,140.539062,38.123074
https://www.jalan.net/yad369820/,宮城県石巻市大橋１丁目２－２１,141.314484,38.442455
https://www.jalan.net/yad344900/,大崎市鳴子温泉鬼首字小向原9-8,140.635757,38.827175
https://www.jalan.net/yad335731/,刈田郡蔵王町遠刈田温泉字七日原177,140.566513,38.114876
https://www.jalan.net/yad309028/,宮城県塩釜市浦戸桂島字鬼ヶ浜２４－１,141.022064,38.314342
https://www.jalan.net/yad305202/,宮城県刈田郡蔵王町遠刈田温泉字上ノ原１６８－１９,140.539062,38.123074
https://www.jalan.net/yad398067/,宮城県石巻市羽黒町１－６－７,141.303101,38.432499
https://www.jalan.net/yad327891/,蔵王町遠刈田温泉字上ノ原3-405,140.556427,38.127613
https://www.jalan.net/yad348601/,宮城県大崎市鳴子温泉鬼首字小向原９－３３,140.635757,38.827175
https://www.jalan.net/yad322378/,宮城県刈田郡蔵王町遠刈田温泉七日原１－２３６,140.566513,38.114876
https://www.jalan.net/yad301333/,秋田県仙北市田沢湖田沢字潟前160-58,140.714005,39.841972
https://www.jalan.net/yad349030/,秋田県仙北市田沢湖生保内字下高野７２－２５,140.747955,39.763
https://www.jalan.net/yad375398/,秋田県仙北市田沢湖生保内男坂６１－１０,140.724426,39.700222
https://www.jalan.net/yad394784/,山形県山形市蔵王温泉934－26,140.39267,38.162514
https://www.jalan.net/yad325167/,上山市小倉大森1968の47,140.351364,38.15897
